Address,Latitude,Longitude,Category,Name,Area,pred_residents
Nieuwe Achtergracht 69 H,52.3628282,4.9082948,house,,47,1.0
Nieuwe Achtergracht 71-1,52.3628643,4.9084119,house,,71,2.0
Nieuwe Achtergracht 71-2,52.3628645,4.9084119,house,,72,2.0
Nieuwe Achtergracht 71-3,52.3628647,4.908412,house,,71,2.0
Nieuwe Achtergracht 71-4,52.3628649,4.908412,house,,71,2.0
Nieuwe Achtergracht 73-1,52.3628826,4.9084998,house,,75,2.0
Nieuwe Achtergracht 73-2,52.3628826,4.9084996,house,,75,2.0
Nieuwe Achtergracht 73-3,52.3628827,4.9084994,house,,75,2.0
Nieuwe Achtergracht 73-4,52.3628827,4.9084992,house,,75,2.0
Nieuwe Achtergracht 73 H,52.3628828,4.908499,house,,77,2.0
Lepelkruisstraat 38,52.3632594,4.9083196,house,,31,1.0
Lepelkruisstraat 40,52.3632953,4.9083192,house,,31,1.0
Lepelkruisstraat 42,52.3632952,4.908319,house,,33,1.0
Lepelkruisstraat 44,52.3632952,4.9083188,house,,33,1.0
Lepelkruisstraat 46,52.3632951,4.9083186,house,,33,1.0
Lepelkruisstraat 48,52.3632951,4.9083184,house,,33,1.0
Lepelkruisstraat 50,52.363295,4.9083182,house,,33,1.0
Lepelkruisstraat 52,52.3632863,4.9083193,house,,33,1.0
Lepelkruisstraat 32,52.363358,4.9082744,house,,31,1.0
Lepelkruisstraat 14,52.3634208,4.9082444,house,,31,1.0
Lepelkruisstraat 16,52.3634206,4.9082445,house,,31,1.0
Lepelkruisstraat 18,52.3634118,4.9082445,house,,31,1.0
Lepelkruisstraat 20,52.3634478,4.9082588,house,,31,1.0
Lepelkruisstraat 22,52.3634476,4.9082588,house,,31,1.0
Lepelkruisstraat 24,52.3634474,4.9082587,house,,31,1.0
Lepelkruisstraat 26,52.363349,4.9082745,house,,31,1.0
Lepelkruisstraat 28,52.3633401,4.9082746,house,,31,1.0
Lepelkruisstraat 30,52.3633311,4.9082894,house,,31,1.0
Lepelkruisstraat 34,52.363367,4.9082744,house,,31,1.0
Lepelkruisstraat 36,52.3633672,4.9082743,house,,31,1.0
Lepelkruisstraat 2-1,52.3635105,4.9081994,house,,31,1.0
Lepelkruisstraat 2-2,52.3635105,4.9081996,house,,31,1.0
Lepelkruisstraat 2-3,52.3635105,4.9081998,house,,56,2.0
Lepelkruisstraat 2 H,52.3635106,4.9082,house,,30,1.0
Nieuwe Prinsengracht 62-1,52.3635555,4.9081989,house,,30,1.0
Nieuwe Prinsengracht 62-2,52.3635557,4.9081988,house,,30,1.0
Nieuwe Prinsengracht 62-3,52.3635559,4.9081987,house,,30,1.0
Nieuwe Prinsengracht 62 H,52.363556,4.9081986,house,,39,1.0
Nieuwe Prinsengracht 60-1,52.3635461,4.9081109,house,,36,1.0
Nieuwe Prinsengracht 60-2,52.3635461,4.9081111,house,,29,1.0
Nieuwe Prinsengracht 60-3,52.3635461,4.9081113,house,,59,2.0
Nieuwe Prinsengracht 60 H,52.3635462,4.9081115,house,,28,1.0
Nieuwe Prinsengracht 58-1,52.3635368,4.9080376,house,,97,3.0
Nieuwe Prinsengracht 58-3,52.3635364,4.9080378,house,,85,2.0
Nieuwe Prinsengracht 58 H,52.3635363,4.9080379,house,,46,1.0
Nieuwe Prinsengracht 56-1,52.3635186,4.9079644,house,,105,3.0
Nieuwe Prinsengracht 56-2,52.3635184,4.9079645,house,,62,2.0
Nieuwe Prinsengracht 56-3,52.3635183,4.9079646,house,,100,3.0
Nieuwe Prinsengracht 56 H,52.3635181,4.9079648,house,,62,2.0
Nieuwe Prinsengracht 54-1,52.3635003,4.9079059,house,,64,2.0
Nieuwe Prinsengracht 54-2,52.3635001,4.907906,house,,64,2.0
Nieuwe Prinsengracht 54-3,52.3634999,4.907906,house,,123,4.0
Nieuwe Prinsengracht 54 H,52.3634997,4.9079061,house,,86,2.0
Nieuwe Prinsengracht 52-1,52.3634911,4.9078326,house,,72,2.0
Nieuwe Prinsengracht 52-2,52.3634909,4.9078327,house,,65,2.0
Nieuwe Prinsengracht 52-3,52.3634908,4.9078328,house,,123,4.0
Nieuwe Prinsengracht 52 H,52.3634906,4.9078329,house,,59,2.0
Nieuwe Prinsengracht 50-1,52.3634728,4.9077594,house,,70,2.0
Nieuwe Prinsengracht 50-2,52.3634726,4.9077595,house,,72,2.0
Nieuwe Prinsengracht 50-3,52.3634725,4.9077596,house,,123,4.0
Nieuwe Prinsengracht 50 H,52.3634723,4.9077597,house,,62,2.0
Nieuwe Prinsengracht 48-1,52.3634636,4.9077007,house,,63,2.0
Nieuwe Prinsengracht 48-2,52.3634634,4.9077008,house,,63,2.0
Nieuwe Prinsengracht 48-3,52.3634632,4.9077008,house,,123,4.0
Nieuwe Prinsengracht 48 H,52.363463,4.9077009,house,,62,2.0
Lepelkruisstraat 7 A,52.363198,4.9087019,house,,52,2.0
Lepelkruisstraat 1 A,52.3633862,4.9085678,house,,62,2.0
Lepelkruisstraat 1 B,52.363386,4.9085679,house,,73,2.0
Lepelkruisstraat 1 C,52.3633859,4.908568,house,,73,2.0
Lepelkruisstraat 1 D,52.3633857,4.9085682,house,,73,2.0
Lepelkruisstraat 3 A,52.3633237,4.9086859,house,,52,2.0
Lepelkruisstraat 3 B,52.3633148,4.908686,house,,73,2.0
Lepelkruisstraat 3 C,52.3632968,4.9086862,house,,73,2.0
Lepelkruisstraat 3 D,52.3632878,4.9086863,house,,73,2.0
Lepelkruisstraat 3 E,52.3632788,4.9086864,house,,59,2.0
Lepelkruisstraat 5 A,52.3632699,4.9087158,house,,52,2.0
Lepelkruisstraat 5 B,52.3632609,4.9087013,house,,73,2.0
Lepelkruisstraat 5 C,52.3632428,4.9086721,house,,73,2.0
Lepelkruisstraat 5 D,52.363243,4.9087161,house,,73,2.0
Lepelkruisstraat 5 E,52.3632339,4.9086869,house,,59,2.0
Lepelkruisstraat 7 B,52.363189,4.908702,house,,73,2.0
Lepelkruisstraat 7 C,52.36318,4.9087021,house,,73,2.0
Lepelkruisstraat 7 D,52.363162,4.9087023,house,,52,2.0
Lepelkruisstraat 7 E,52.3631982,4.908746,house,,59,2.0
Lepelkruisstraat 9 A,52.3631263,4.9087467,house,,66,2.0
Lepelkruisstraat 9 B,52.3630993,4.908747,house,,66,2.0
Lepelkruisstraat 9 C,52.3630723,4.9087473,house,,66,2.0
Lepelkruisstraat 11-1,52.3630273,4.9087331,house,,35,1.0
Lepelkruisstraat 11-2,52.3630273,4.9087333,house,,35,1.0
Lepelkruisstraat 11-3,52.3630273,4.9087335,house,,35,1.0
Lepelkruisstraat 11 H,52.3630273,4.9087337,house,,53,2.0
Lepelkruisstraat 13-1,52.3629735,4.9087631,house,,36,1.0
Lepelkruisstraat 13-2,52.3629826,4.9087923,house,,76,2.0
Lepelkruisstraat 13 H,52.3629735,4.9087484,house,,50,1.0
Lepelkruisstraat 15-1,52.3629287,4.9087782,house,,47,1.0
Lepelkruisstraat 15-2,52.3629287,4.9087784,house,,48,1.0
Lepelkruisstraat 15-3,52.3629288,4.9087786,house,,48,1.0
Lepelkruisstraat 15-4,52.3629288,4.9087788,house,,21,0.0
Lepelkruisstraat 15 H,52.3629289,4.908779,house,,50,1.0
Nieuwe Achtergracht 81-1,52.3629652,4.9089247,house,,53,2.0
Nieuwe Achtergracht 81-2,52.3629654,4.9089248,house,,52,2.0
Nieuwe Achtergracht 81-3,52.3629656,4.9089248,house,,52,2.0
Nieuwe Achtergracht 81 H,52.3629658,4.9089249,house,,48,1.0
Nieuwe Achtergracht 81 O,52.3629659,4.908925,house,,54,2.0
Nieuwe Achtergracht 83-1,52.3629656,4.9090274,house,,52,2.0
Nieuwe Achtergracht 83-2,52.3629658,4.9090273,house,,51,2.0
Nieuwe Achtergracht 83-3,52.362966,4.9090272,house,,51,2.0
Nieuwe Achtergracht 83-4,52.3629662,4.9090272,house,,31,1.0
Nieuwe Achtergracht 83 H,52.3629663,4.9090271,house,,100,3.0
Nieuwe Achtergracht 85-1,52.3629839,4.9091006,house,,60,2.0
Nieuwe Achtergracht 85-2,52.3629841,4.9091005,house,,60,2.0
Nieuwe Achtergracht 85-3,52.3629843,4.9091005,house,,55,2.0
Nieuwe Achtergracht 85-4,52.3629845,4.9091004,house,,61,2.0
Nieuwe Achtergracht 85 H,52.3629847,4.9091004,house,,108,3.0
Nieuwe Achtergracht 87-1,52.3629932,4.9091886,house,,54,2.0
Nieuwe Achtergracht 87-2,52.3629934,4.9091885,house,,54,2.0
Nieuwe Achtergracht 87-3,52.3629936,4.9091884,house,,54,2.0
Nieuwe Achtergracht 87-4,52.3629937,4.9091883,house,,54,2.0
Nieuwe Achtergracht 87 H,52.3629939,4.9091882,house,,75,2.0
Nieuwe Achtergracht 89-1,52.3630204,4.9092471,house,,52,2.0
Nieuwe Achtergracht 89-2,52.3630206,4.9092471,house,,52,2.0
Nieuwe Achtergracht 89-3,52.3630208,4.9092471,house,,108,3.0
Nieuwe Achtergracht 89 H,52.363021,4.9092471,house,,52,2.0
Nieuwe Achtergracht 89 O,52.3630212,4.9092471,house,,52,2.0
Nieuwe Achtergracht 91-1,52.3630388,4.9093349,house,,51,2.0
Nieuwe Achtergracht 91-2,52.363039,4.9093348,house,,51,2.0
Nieuwe Achtergracht 91-3,52.3630392,4.9093347,house,,90,2.0
Nieuwe Achtergracht 91 H,52.3630363,4.9093179,house,,52,2.0
Nieuwe Achtergracht 91 O,52.3630296,4.9093259,house,,55,2.0
Nieuwe Achtergracht 93-1,52.363057,4.9094082,house,,52,2.0
Nieuwe Achtergracht 93-2,52.3630572,4.9094082,house,,51,2.0
Nieuwe Achtergracht 93-3,52.3630574,4.9094081,house,,112,4.0
Nieuwe Achtergracht 93 H,52.3630576,4.9094081,house,,110,3.0
Nieuwe Achtergracht 95-1,52.3630753,4.9094814,house,,52,2.0
Nieuwe Achtergracht 95-2,52.3630755,4.9094814,house,,52,2.0
Nieuwe Achtergracht 95-3,52.3630757,4.9094814,house,,51,2.0
Nieuwe Achtergracht 95 H,52.3630759,4.9094814,house,,45,1.0
Nieuwe Achtergracht 95 O,52.3630761,4.9094814,house,,45,1.0
Nieuwe Achtergracht 97-1,52.3630846,4.9095547,house,,52,2.0
Nieuwe Achtergracht 97-2,52.3630848,4.9095548,house,,52,2.0
Nieuwe Achtergracht 97-3,52.363085,4.9095548,house,,56,2.0
Nieuwe Achtergracht 97-4,52.3630845,4.9095553,house,,62,2.0
Nieuwe Achtergracht 97 H,52.3630852,4.9095549,house,,50,1.0
Nieuwe Achtergracht 97 O,52.3630854,4.9095549,house,,50,1.0
Nieuwe Achtergracht 99-1,52.3631029,4.9096279,house,,52,2.0
Nieuwe Achtergracht 99-2,52.3631031,4.909628,house,,52,2.0
Nieuwe Achtergracht 99-3,52.3631032,4.9096281,house,,52,2.0
Nieuwe Achtergracht 99 H,52.3631034,4.9096282,house,,50,1.0
Nieuwe Achtergracht 99 O,52.3631036,4.9096283,house,,50,1.0
Nieuwe Achtergracht 101-1,52.3631121,4.9097012,house,,56,2.0
Nieuwe Achtergracht 101-2,52.3631123,4.9097013,house,,50,1.0
Nieuwe Achtergracht 101-3,52.3631124,4.9097014,house,,68,2.0
Nieuwe Achtergracht 101 O,52.3631212,4.9097158,house,,100,3.0
Nieuwe Achtergracht 103-1,52.3631215,4.9098039,house,,56,2.0
Nieuwe Achtergracht 103-2,52.3631217,4.9098039,house,,50,1.0
Nieuwe Achtergracht 103-3,52.3631219,4.9098038,house,,112,4.0
Nieuwe Achtergracht 103 H,52.3631221,4.9098038,house,,54,2.0
Nieuwe Achtergracht 103 O,52.3631223,4.9098037,house,,58,2.0
Nieuwe Achtergracht 105-1,52.3631398,4.9098771,house,,55,2.0
Nieuwe Achtergracht 105-2,52.36314,4.9098771,house,,55,2.0
Nieuwe Achtergracht 105-3,52.3631402,4.9098771,house,,120,4.0
Nieuwe Achtergracht 105 H,52.3631404,4.9098771,house,,55,2.0
Nieuwe Achtergracht 105 O,52.3631406,4.909877,house,,55,2.0
Nieuwe Achtergracht 107-1,52.363158,4.9099356,house,,110,3.0
Nieuwe Achtergracht 107-3,52.3631583,4.9099359,house,,115,4.0
Nieuwe Achtergracht 107 H,52.3631585,4.909936,house,,49,1.0
Nieuwe Achtergracht 107 O,52.3631586,4.9099361,house,,1,0.0
Nieuwe Achtergracht 109-3,52.3631708,4.9100726,house,,20,0.0
Nieuwe Achtergracht 109-1,52.3631674,4.9100383,house,,54,2.0
Nieuwe Achtergracht 109-2,52.3631676,4.9100382,house,,54,2.0
Nieuwe Achtergracht 109 H,52.3631678,4.9100382,house,,121,4.0
Nieuwe Achtergracht 111-1,52.3631678,4.9101263,house,,54,2.0
Nieuwe Achtergracht 111-2,52.363168,4.9101262,house,,54,2.0
Nieuwe Achtergracht 111 H,52.3631682,4.9101262,house,,55,2.0
Nieuwe Achtergracht 113-2,52.3632042,4.9102285,house,,54,2.0
Nieuwe Achtergracht 113-1,52.3632041,4.9102287,house,,54,2.0
Nieuwe Achtergracht 113-3,52.3632136,4.9102236,house,,26,1.0
Nieuwe Achtergracht 113 H,52.3632043,4.9102284,house,,56,2.0
Nieuwe Achtergracht 115-1,52.3632134,4.9102873,house,,54,2.0
Nieuwe Achtergracht 115-2,52.3632136,4.9102872,house,,106,3.0
Nieuwe Achtergracht 115 H,52.3632138,4.9102871,house,,122,4.0
Nieuwe Achtergracht 117-1,52.3632227,4.9103607,house,,60,2.0
Nieuwe Achtergracht 117-2,52.3632228,4.9103609,house,,60,2.0
Nieuwe Achtergracht 117-3,52.3632229,4.910361,house,,60,2.0
Nieuwe Achtergracht 117-4,52.3632227,4.9103607,house,,62,2.0
Roetersstraat 20,52.3632588,4.9104191,house,,137,4.0
Roetersstraat 18-1,52.363317,4.9104411,house,,58,2.0
Roetersstraat 18-2,52.3633038,4.9104332,house,,55,2.0
Roetersstraat 18-3,52.3633038,4.910433,house,,55,2.0
Roetersstraat 18-4,52.3633186,4.9104137,house,,56,2.0
Roetersstraat 18 H,52.3633038,4.9104328,house,,114,4.0
Roetersstraat 16-1,52.3633488,4.9104474,house,,55,2.0
Roetersstraat 16-2,52.3633488,4.9104472,house,,55,2.0
Roetersstraat 16-3,52.3633489,4.910447,house,,55,2.0
Roetersstraat 16 H,52.3633489,4.9104468,house,,,
Roetersstraat 14-1,52.3633938,4.9104616,house,,40,1.0
Roetersstraat 14-2,52.3633939,4.9104614,house,,38,1.0
Roetersstraat 14-3,52.3633939,4.9104612,house,,38,1.0
Roetersstraat 14-4,52.363394,4.910461,house,,38,1.0
Roetersstraat 14 H,52.363394,4.9104608,house,,67,2.0
Korte Lepelstraat 90 A,52.3634921,4.9103137,house,,39,1.0
Korte Lepelstraat 90 B,52.3634742,4.9103433,house,,110,3.0
Korte Lepelstraat 90 C,52.3634919,4.9103138,house,,60,2.0
Korte Lepelstraat 92-1,52.3635015,4.9104164,house,,62,2.0
Korte Lepelstraat 92-2,52.3635015,4.9104166,house,,57,2.0
Korte Lepelstraat 92-3,52.3635015,4.9104168,house,,65,2.0
Korte Lepelstraat 92-4,52.3635015,4.910417,house,,39,1.0
Roetersstraat 10 B,52.3635198,4.9104896,copyshop,Printerette,,
Roetersstraat 12-1,52.3634568,4.9104756,house,,32,1.0
Roetersstraat 12-2,52.3634567,4.9104758,house,,30,1.0
Roetersstraat 12-3,52.3634566,4.910476,house,,30,1.0
Roetersstraat 12 H,52.3634565,4.9104761,cannabis,Coffeeshop Het Ballonnetje,,
Korte Lepelstraat 97-1,52.3636816,4.9105025,house,,56,2.0
Korte Lepelstraat 97-2,52.3636817,4.9105026,house,,57,2.0
Korte Lepelstraat 97-3,52.3636819,4.9105028,house,,57,2.0
Roetersstraat 10 A,52.3636953,4.9105681,restaurant,Oleg Pelmeni Bar,,
Korte Lepelstraat 95-1,52.3636723,4.9104292,house,,49,1.0
Korte Lepelstraat 95-2,52.3636725,4.9104291,house,,47,1.0
Korte Lepelstraat 95-3,52.3636726,4.910429,house,,46,1.0
Korte Lepelstraat 95-4,52.3636728,4.9104289,house,,43,1.0
Korte Lepelstraat 95 H,52.363673,4.9104288,house,,90,2.0
Korte Lepelstraat 93-1,52.363654,4.910356,house,,49,1.0
Korte Lepelstraat 93-2,52.3636542,4.9103559,house,,49,1.0
Korte Lepelstraat 93-3,52.3636544,4.9103558,house,,102,3.0
Korte Lepelstraat 93 H,52.3636545,4.9103557,house,,,
Korte Lepelstraat 91-1,52.3636537,4.9102826,house,,47,1.0
Korte Lepelstraat 91-2,52.3636539,4.9102825,house,,49,1.0
Korte Lepelstraat 91-3,52.363654,4.9102824,house,,106,3.0
Korte Lepelstraat 91 H,52.3636542,4.9102823,house,,70,2.0
Roetersstraat 10-1,52.3637627,4.9105604,house,,52,2.0
Roetersstraat 10-2,52.3637627,4.9105602,house,,51,2.0
Roetersstraat 10-3,52.3637627,4.91056,house,,53,2.0
Roetersstraat 10-4A,52.3637628,4.9105598,house,,17,0.0
Roetersstraat 10-4V,52.3637628,4.9105596,house,,17,0.0
Roetersstraat 10 H,52.3637628,4.9105594,public_place,,,
Roetersstraat 8-1,52.3638167,4.9105745,house,,52,2.0
Roetersstraat 8-2,52.3638167,4.9105743,house,,52,2.0
Roetersstraat 8-3,52.3638167,4.9105741,house,,115,4.0
Roetersstraat 8 H,52.3638167,4.9105739,public_place,,,
Roetersstraat 6-1,52.3638527,4.9105888,house,,54,2.0
Roetersstraat 6-2,52.3638528,4.9105886,house,,53,2.0
Roetersstraat 6-3,52.3638528,4.9105884,house,,110,3.0
Roetersstraat 6 H,52.3638529,4.9105882,house,,89,2.0
Roetersstraat 4-1,52.3639068,4.9106176,house,,43,1.0
Roetersstraat 4-2,52.3639068,4.9106174,house,,39,1.0
Roetersstraat 4-3,52.3639068,4.9106172,house,,38,1.0
Roetersstraat 4 H,52.3639068,4.910617,public_place,,,
Roetersstraat 2 A,52.3640148,4.9106605,cafe,Bagels & Beans,,
Roetersstraat 2 B,52.363985,4.9106437,house,,59,2.0
Roetersstraat 2 C,52.3639891,4.9106379,house,,59,2.0
Roetersstraat 2 D,52.3639919,4.9106391,house,,59,2.0
Roetersstraat 2 E,52.3639998,4.9106422,house,,53,2.0
Nieuwe Prinsengracht 124 A,52.3640053,4.9105431,house,,114,4.0
Nieuwe Prinsengracht 124 B,52.3640054,4.9105725,house,,38,1.0
Nieuwe Prinsengracht 124 C,52.3639784,4.9105581,house,,76,2.0
Nieuwe Prinsengracht 122-2,52.3639961,4.9104845,house,,32,1.0
Nieuwe Prinsengracht 122-3,52.3639959,4.9104845,house,,38,1.0
Nieuwe Prinsengracht 122 H,52.3639957,4.9104844,house,,120,4.0
Nieuwe Prinsengracht 120-1,52.3639778,4.9104113,house,,51,2.0
Nieuwe Prinsengracht 120-2,52.3639776,4.9104113,house,,55,2.0
Nieuwe Prinsengracht 120-3,52.3639774,4.9104114,house,,56,2.0
Nieuwe Prinsengracht 120 H,52.3639772,4.9104114,house,,98,3.0
Nieuwe Prinsengracht 118-1,52.3639685,4.9103233,house,,49,1.0
Nieuwe Prinsengracht 118-2,52.3639683,4.9103234,house,,46,1.0
Nieuwe Prinsengracht 118-3,52.3639682,4.9103235,house,,55,2.0
Nieuwe Prinsengracht 118-4,52.3636537,4.9082886,house,Nieuwe Prinsengracht,21,0.0
Nieuwe Prinsengracht 118 H,52.363968,4.9103236,house,,,
Nieuwe Prinsengracht 116-1,52.3639413,4.9102648,house,,128,4.0
Nieuwe Prinsengracht 116-3,52.3639411,4.9102649,house,,79,2.0
Nieuwe Prinsengracht 116 O,52.363941,4.910265,house,,120,4.0
Nieuwe Prinsengracht 114-1,52.363941,4.9101914,house,,54,2.0
Nieuwe Prinsengracht 114-2,52.3639408,4.9101915,house,,63,2.0
Nieuwe Prinsengracht 114-3,52.3639406,4.9101915,house,,85,2.0
Nieuwe Prinsengracht 114 H,52.3639404,4.9101916,house,,55,2.0
Nieuwe Prinsengracht 110-1,52.3639134,4.9100449,house,,57,2.0
Nieuwe Prinsengracht 110-2,52.3639132,4.910045,house,,57,2.0
Nieuwe Prinsengracht 110-3,52.3639131,4.9100451,house,,124,4.0
Nieuwe Prinsengracht 110 H,52.3639129,4.9100452,house,,54,2.0
Nieuwe Prinsengracht 110 O,52.3639127,4.9100453,house,,64,2.0
Nieuwe Prinsengracht 112-1,52.3639227,4.9101182,house,,51,2.0
Nieuwe Prinsengracht 112-2,52.3639225,4.9101183,house,,55,2.0
Nieuwe Prinsengracht 112-3,52.3639223,4.9101184,house,,56,2.0
Nieuwe Prinsengracht 112 H,52.3639222,4.9101185,house,,54,2.0
Nieuwe Prinsengracht 112 O,52.363922,4.9101186,shop,,,
Nieuwe Prinsengracht 108-1,52.3638952,4.9099717,house,,52,2.0
Nieuwe Prinsengracht 108-2,52.363895,4.9099718,house,,56,2.0
Nieuwe Prinsengracht 108-3,52.3638949,4.9099719,house,,56,2.0
Nieuwe Prinsengracht 108 H,52.3638947,4.9099721,house,,111,4.0
Nieuwe Prinsengracht 106-1,52.3638859,4.9099131,house,,56,2.0
Nieuwe Prinsengracht 106-2,52.3638857,4.9099132,house,,56,2.0
Nieuwe Prinsengracht 106-3,52.3638855,4.9099132,house,,56,2.0
Nieuwe Prinsengracht 106 H,52.3638853,4.9099133,house,,54,2.0
Nieuwe Prinsengracht 106 O,52.3638851,4.9099134,house,,56,2.0
Nieuwe Prinsengracht 104 A,52.3638767,4.9098398,house,,58,2.0
Nieuwe Prinsengracht 104 B,52.3638765,4.9098399,house,,58,2.0
Nieuwe Prinsengracht 104 C,52.3638763,4.9098399,house,,100,3.0
Nieuwe Prinsengracht 104 D,52.3638761,4.90984,house,,108,3.0
Nieuwe Prinsengracht 102-1,52.3638584,4.9097666,house,,57,2.0
Nieuwe Prinsengracht 102-2,52.3638582,4.9097667,house,,57,2.0
Nieuwe Prinsengracht 102-3,52.3638581,4.9097668,house,,126,4.0
Nieuwe Prinsengracht 102 H,52.3638579,4.9097669,house,,117,4.0
Nieuwe Prinsengracht 100-1,52.3638401,4.9096933,house,,55,2.0
Nieuwe Prinsengracht 100-2,52.3638399,4.9096934,house,,55,2.0
Nieuwe Prinsengracht 100-3,52.3638398,4.9096935,house,,55,2.0
Nieuwe Prinsengracht 100 H,52.3638396,4.9096937,house,,53,2.0
Nieuwe Prinsengracht 100 O,52.3638395,4.9096938,house,,59,2.0
Nieuwe Prinsengracht 98-2,52.3638308,4.90962,house,,56,2.0
Nieuwe Prinsengracht 98-3,52.3638306,4.9096201,house,,56,2.0
Nieuwe Prinsengracht 98-4,52.3638305,4.9096202,house,,45,1.0
Nieuwe Prinsengracht 98 H,52.3638303,4.9096204,house,,195,5.0
Nieuwe Prinsengracht 96-1,52.3638216,4.9095614,house,,56,2.0
Nieuwe Prinsengracht 96-2,52.3638214,4.9095615,house,,54,2.0
Nieuwe Prinsengracht 96-3,52.3638212,4.9095615,house,,56,2.0
Nieuwe Prinsengracht 96-4,52.3638078,4.9095651,house,,61,2.0
Nieuwe Prinsengracht 96 H,52.363821,4.9095616,house,,110,3.0
Nieuwe Prinsengracht 94-2,52.3638123,4.9094881,house,,58,2.0
Nieuwe Prinsengracht 94-3,52.3638121,4.9094882,house,,118,4.0
Nieuwe Prinsengracht 94 H,52.3638119,4.9094882,house,,118,4.0
Nieuwe Prinsengracht 94 A,52.3638123,4.9094881,house,,61,2.0
Nieuwe Prinsengracht 94 B,52.36376526,4.908894399,house,Nieuwe Prinsengracht,61,2.0
Nieuwe Prinsengracht 94 C,52.36376526,4.908894399,house,Nieuwe Prinsengracht,57,2.0
Nieuwe Prinsengracht 94 D,52.3638123,4.9094881,house,,61,2.0
Nieuwe Prinsengracht 94 E,52.3638123,4.9094881,house,,62,2.0
Nieuwe Prinsengracht 92-1,52.3637851,4.909415,house,,48,1.0
Nieuwe Prinsengracht 92-2,52.3637849,4.9094151,house,,48,1.0
Nieuwe Prinsengracht 92-3,52.3637848,4.9094152,house,,48,1.0
Nieuwe Prinsengracht 92 H,52.3637846,4.9094153,house,,112,4.0
Nieuwe Prinsengracht 90 A,52.3637758,4.9093417,house,,172,4.0
Nieuwe Prinsengracht 90 B,52.3637758,4.9093564,house,,59,2.0
Nieuwe Prinsengracht 90 C,52.3637756,4.9093564,house,,118,4.0
Nieuwe Prinsengracht 88-1,52.3637666,4.9092831,house,,57,2.0
Nieuwe Prinsengracht 88-2,52.3637664,4.9092832,house,,57,2.0
Nieuwe Prinsengracht 88-3,52.3637662,4.9092832,house,,33,1.0
Nieuwe Prinsengracht 88 H,52.363766,4.9092833,house,,63,2.0
Nieuwe Prinsengracht 86-1,52.3637573,4.9092098,house,,53,2.0
Nieuwe Prinsengracht 86-2,52.3637571,4.9092099,house,,53,2.0
Nieuwe Prinsengracht 86-3,52.3637569,4.9092099,house,,53,2.0
Nieuwe Prinsengracht 86-4,52.3637567,4.90921,house,,55,2.0
Nieuwe Prinsengracht 86 H,52.3637565,4.90921,house,,114,4.0
Nieuwe Prinsengracht 84-1,52.36373,4.9091366,house,,54,2.0
Nieuwe Prinsengracht 84-2,52.3637298,4.9091367,house,,54,2.0
Nieuwe Prinsengracht 84-3,52.363748,4.9091364,house,,50,1.0
Nieuwe Prinsengracht 84-4,52.3637121,4.9091515,house,,64,2.0
Nieuwe Prinsengracht 84 H,52.3637297,4.9091368,house,,59,2.0
Nieuwe Prinsengracht 82-1,52.3637207,4.9090633,house,,54,2.0
Nieuwe Prinsengracht 82-2,52.3637205,4.9090634,house,,57,2.0
Nieuwe Prinsengracht 82-3,52.3637204,4.9090635,house,,100,3.0
Nieuwe Prinsengracht 82 H,52.3637202,4.9090636,house,,126,4.0
Nieuwe Prinsengracht 80-1,52.3637114,4.90899,house,,61,2.0
Nieuwe Prinsengracht 80-2,52.3637112,4.9089901,house,,61,2.0
Nieuwe Prinsengracht 80-3,52.3637111,4.9089902,house,,100,3.0
Nieuwe Prinsengracht 80 H,52.3637109,4.9089903,house,,52,2.0
Nieuwe Prinsengracht 78-1,52.3636753,4.9089317,house,,63,2.0
Nieuwe Prinsengracht 78-2,52.3636751,4.9089318,house,,63,2.0
Nieuwe Prinsengracht 78-3,52.363675,4.9089319,house,,74,2.0
Nieuwe Prinsengracht 78-4,52.3636748,4.9089321,house,,74,2.0
Nieuwe Prinsengracht 78-5,52.3636747,4.9089322,house,,29,1.0
Nieuwe Prinsengracht 78 H,52.3636745,4.9089323,house,,105,3.0
Nieuwe Prinsengracht 76-1,52.363684,4.9088582,house,,61,2.0
Nieuwe Prinsengracht 76-2,52.3636838,4.9088583,house,,61,2.0
Nieuwe Prinsengracht 76-3,52.3636836,4.9088584,house,,57,2.0
Nieuwe Prinsengracht 76-4,52.3636843,4.9088584,house,,32,1.0
Nieuwe Prinsengracht 76 H,52.3636835,4.9088585,house,,63,2.0
Nieuwe Prinsengracht 76 O,52.3636833,4.9088586,house,,59,2.0
Nieuwe Prinsengracht 74-1,52.3636746,4.9087702,house,,51,2.0
Nieuwe Prinsengracht 74-2,52.3636744,4.9087703,house,,54,2.0
Nieuwe Prinsengracht 74-3,52.3636743,4.9087704,house,,74,2.0
Nieuwe Prinsengracht 74 H,52.3636741,4.9087706,house,,93,2.0
Nieuwe Prinsengracht 72-1,52.3636564,4.9087117,house,,60,2.0
Nieuwe Prinsengracht 72-2,52.3636562,4.9087118,house,,70,2.0
Nieuwe Prinsengracht 72-3,52.3636561,4.9087119,house,,59,2.0
Nieuwe Prinsengracht 72 H,52.3636559,4.908712,house,,60,2.0
Nieuwe Prinsengracht 70-1,52.3636471,4.9086384,house,,58,2.0
Nieuwe Prinsengracht 70-2,52.3636469,4.9086385,house,,60,2.0
Nieuwe Prinsengracht 70-3,52.3636468,4.9086386,house,,59,2.0
